State,Date,Vehicle Category,Registrations
KA,2017-06-01,FOUR WHEELER (Invalid Carriage),0
KA,2017-06-01,HEAVY GOODS VEHICLE,0
KA,2017-06-01,HEAVY MOTOR VEHICLE,0
KA,2017-06-01,HEAVY PASSENGER VEHICLE,0
KA,2017-06-01,LIGHT GOODS VEHICLE,0
KA,2017-06-01,LIGHT MOTOR VEHICLE,22
KA,2017-06-01,LIGHT PASSENGER VEHICLE,0
KA,2017-06-01,MEDIUM GOODS VEHICLE,0
KA,2017-06-01,MEDIUM MOTOR VEHICLE,0
KA,2017-06-01,MEDIUM PASSENGER VEHICLE,0
KA,2017-06-01,OTHER THAN MENTIONED ABOVE,0
KA,2017-06-01,THREE WHEELER (Invalid Carriage),0
KA,2017-06-01,THREE WHEELER(NT),0
KA,2017-06-01,THREE WHEELER(T),1
KA,2017-06-01,TWO WHEELER (Invalid Carriage),0
KA,2017-06-01,TWO WHEELER(NT),2
KA,2017-06-01,TWO WHEELER(T),0
KA,2017-07-01,FOUR WHEELER (Invalid Carriage),0
KA,2017-07-01,HEAVY GOODS VEHICLE,0
KA,2017-07-01,HEAVY MOTOR VEHICLE,0
KA,2017-07-01,HEAVY PASSENGER VEHICLE,0
KA,2017-07-01,LIGHT GOODS VEHICLE,0
KA,2017-07-01,LIGHT MOTOR VEHICLE,14
KA,2017-07-01,LIGHT PASSENGER VEHICLE,0
KA,2017-07-01,MEDIUM GOODS VEHICLE,0
KA,2017-07-01,MEDIUM MOTOR VEHICLE,0
KA,2017-07-01,MEDIUM PASSENGER VEHICLE,0
KA,2017-07-01,OTHER THAN MENTIONED ABOVE,0
KA,2017-07-01,THREE WHEELER (Invalid Carriage),0
KA,2017-07-01,THREE WHEELER(NT),0
KA,2017-07-01,THREE WHEELER(T),1
KA,2017-07-01,TWO WHEELER (Invalid Carriage),0
KA,2017-07-01,TWO WHEELER(NT),0
KA,2017-07-01,TWO WHEELER(T),0
KA,2017-08-01,FOUR WHEELER (Invalid Carriage),0
KA,2017-08-01,HEAVY GOODS VEHICLE,0
KA,2017-08-01,HEAVY MOTOR VEHICLE,0
KA,2017-08-01,HEAVY PASSENGER VEHICLE,0
KA,2017-08-01,LIGHT GOODS VEHICLE,0
KA,2017-08-01,LIGHT MOTOR VEHICLE,5
KA,2017-08-01,LIGHT PASSENGER VEHICLE,0
KA,2017-08-01,MEDIUM GOODS VEHICLE,0
KA,2017-08-01,MEDIUM MOTOR VEHICLE,0
KA,2017-08-01,MEDIUM PASSENGER VEHICLE,0
KA,2017-08-01,OTHER THAN MENTIONED ABOVE,0
KA,2017-08-01,THREE WHEELER (Invalid Carriage),0
KA,2017-08-01,THREE WHEELER(NT),0
KA,2017-08-01,THREE WHEELER(T),1
KA,2017-08-01,TWO WHEELER (Invalid Carriage),0
KA,2017-08-01,TWO WHEELER(NT),2
KA,2017-08-01,TWO WHEELER(T),0
KA,2017-09-01,FOUR WHEELER (Invalid Carriage),0
KA,2017-09-01,HEAVY GOODS VEHICLE,0
KA,2017-09-01,HEAVY MOTOR VEHICLE,0
KA,2017-09-01,HEAVY PASSENGER VEHICLE,0
KA,2017-09-01,LIGHT GOODS VEHICLE,0
KA,2017-09-01,LIGHT MOTOR VEHICLE,15
KA,2017-09-01,LIGHT PASSENGER VEHICLE,0
KA,2017-09-01,MEDIUM GOODS VEHICLE,0
KA,2017-09-01,MEDIUM MOTOR VEHICLE,0
KA,2017-09-01,MEDIUM PASSENGER VEHICLE,0
KA,2017-09-01,OTHER THAN MENTIONED ABOVE,0
KA,2017-09-01,THREE WHEELER (Invalid Carriage),0
KA,2017-09-01,THREE WHEELER(NT),0
KA,2017-09-01,THREE WHEELER(T),0
KA,2017-09-01,TWO WHEELER (Invalid Carriage),0
KA,2017-09-01,TWO WHEELER(NT),0
KA,2017-09-01,TWO WHEELER(T),0
KA,2017-10-01,FOUR WHEELER (Invalid Carriage),0
KA,2017-10-01,HEAVY GOODS VEHICLE,0
KA,2017-10-01,HEAVY MOTOR VEHICLE,0
KA,2017-10-01,HEAVY PASSENGER VEHICLE,0
KA,2017-10-01,LIGHT GOODS VEHICLE,0
KA,2017-10-01,LIGHT MOTOR VEHICLE,23
KA,2017-10-01,LIGHT PASSENGER VEHICLE,0
KA,2017-10-01,MEDIUM GOODS VEHICLE,0
KA,2017-10-01,MEDIUM MOTOR VEHICLE,0
KA,2017-10-01,MEDIUM PASSENGER VEHICLE,0
KA,2017-10-01,OTHER THAN MENTIONED ABOVE,0
KA,2017-10-01,THREE WHEELER (Invalid Carriage),0
KA,2017-10-01,THREE WHEELER(NT),0
KA,2017-10-01,THREE WHEELER(T),6
KA,2017-10-01,TWO WHEELER (Invalid Carriage),0
KA,2017-10-01,TWO WHEELER(NT),1
KA,2017-10-01,TWO WHEELER(T),0
KA,2017-11-01,FOUR WHEELER (Invalid Carriage),0
KA,2017-11-01,HEAVY GOODS VEHICLE,0
KA,2017-11-01,HEAVY MOTOR VEHICLE,0
KA,2017-11-01,HEAVY PASSENGER VEHICLE,0
KA,2017-11-01,LIGHT GOODS VEHICLE,0
KA,2017-11-01,LIGHT MOTOR VEHICLE,10
KA,2017-11-01,LIGHT PASSENGER VEHICLE,0
KA,2017-11-01,MEDIUM GOODS VEHICLE,0
KA,2017-11-01,MEDIUM MOTOR VEHICLE,0
KA,2017-11-01,MEDIUM PASSENGER VEHICLE,0
KA,2017-11-01,OTHER THAN MENTIONED ABOVE,0
KA,2017-11-01,THREE WHEELER (Invalid Carriage),0
KA,2017-11-01,THREE WHEELER(NT),0
KA,2017-11-01,THREE WHEELER(T),1
KA,2017-11-01,TWO WHEELER (Invalid Carriage),0
KA,2017-11-01,TWO WHEELER(NT),2
KA,2017-11-01,TWO WHEELER(T),0
KA,2017-12-01,FOUR WHEELER (Invalid Carriage),0
KA,2017-12-01,HEAVY GOODS VEHICLE,0
KA,2017-12-01,HEAVY MOTOR VEHICLE,0
KA,2017-12-01,HEAVY PASSENGER VEHICLE,0
KA,2017-12-01,LIGHT GOODS VEHICLE,0
KA,2017-12-01,LIGHT MOTOR VEHICLE,10
KA,2017-12-01,LIGHT PASSENGER VEHICLE,0
KA,2017-12-01,MEDIUM GOODS VEHICLE,0
KA,2017-12-01,MEDIUM MOTOR VEHICLE,0
KA,2017-12-01,MEDIUM PASSENGER VEHICLE,0
KA,2017-12-01,OTHER THAN MENTIONED ABOVE,0
KA,2017-12-01,THREE WHEELER (Invalid Carriage),0
KA,2017-12-01,THREE WHEELER(NT),0
KA,2017-12-01,THREE WHEELER(T),2
KA,2017-12-01,TWO WHEELER (Invalid Carriage),0
KA,2017-12-01,TWO WHEELER(NT),1
KA,2017-12-01,TWO WHEELER(T),0
KA,2018-01-01,FOUR WHEELER (Invalid Carriage),0
KA,2018-01-01,HEAVY GOODS VEHICLE,0
KA,2018-01-01,HEAVY MOTOR VEHICLE,0
KA,2018-01-01,HEAVY PASSENGER VEHICLE,0
KA,2018-01-01,LIGHT GOODS VEHICLE,0
KA,2018-01-01,LIGHT MOTOR VEHICLE,20
KA,2018-01-01,LIGHT PASSENGER VEHICLE,0
KA,2018-01-01,MEDIUM GOODS VEHICLE,0
KA,2018-01-01,MEDIUM MOTOR VEHICLE,0
KA,2018-01-01,MEDIUM PASSENGER VEHICLE,0
KA,2018-01-01,OTHER THAN MENTIONED ABOVE,0
KA,2018-01-01,THREE WHEELER (Invalid Carriage),0
KA,2018-01-01,THREE WHEELER(NT),0
KA,2018-01-01,THREE WHEELER(T),3
KA,2018-01-01,TWO WHEELER (Invalid Carriage),0
KA,2018-01-01,TWO WHEELER(NT),2
KA,2018-01-01,TWO WHEELER(T),0
KA,2018-02-01,FOUR WHEELER (Invalid Carriage),0
KA,2018-02-01,HEAVY GOODS VEHICLE,0
KA,2018-02-01,HEAVY MOTOR VEHICLE,0
KA,2018-02-01,HEAVY PASSENGER VEHICLE,0
KA,2018-02-01,LIGHT GOODS VEHICLE,0
KA,2018-02-01,LIGHT MOTOR VEHICLE,16
KA,2018-02-01,LIGHT PASSENGER VEHICLE,0
KA,2018-02-01,MEDIUM GOODS VEHICLE,0
KA,2018-02-01,MEDIUM MOTOR VEHICLE,0
KA,2018-02-01,MEDIUM PASSENGER VEHICLE,0
KA,2018-02-01,OTHER THAN MENTIONED ABOVE,0
KA,2018-02-01,THREE WHEELER (Invalid Carriage),0
KA,2018-02-01,THREE WHEELER(NT),0
KA,2018-02-01,THREE WHEELER(T),2
KA,2018-02-01,TWO WHEELER (Invalid Carriage),0
KA,2018-02-01,TWO WHEELER(NT),0
KA,2018-02-01,TWO WHEELER(T),0
KA,2018-03-01,FOUR WHEELER (Invalid Carriage),0
KA,2018-03-01,HEAVY GOODS VEHICLE,0
KA,2018-03-01,HEAVY MOTOR VEHICLE,0
KA,2018-03-01,HEAVY PASSENGER VEHICLE,0
KA,2018-03-01,LIGHT GOODS VEHICLE,1
KA,2018-03-01,LIGHT MOTOR VEHICLE,15
KA,2018-03-01,LIGHT PASSENGER VEHICLE,0
KA,2018-03-01,MEDIUM GOODS VEHICLE,0
KA,2018-03-01,MEDIUM MOTOR VEHICLE,0
KA,2018-03-01,MEDIUM PASSENGER VEHICLE,0
KA,2018-03-01,OTHER THAN MENTIONED ABOVE,0
KA,2018-03-01,THREE WHEELER (Invalid Carriage),0
KA,2018-03-01,THREE WHEELER(NT),0
KA,2018-03-01,THREE WHEELER(T),2
KA,2018-03-01,TWO WHEELER (Invalid Carriage),0
KA,2018-03-01,TWO WHEELER(NT),6
KA,2018-03-01,TWO WHEELER(T),0
KA,2018-04-01,FOUR WHEELER (Invalid Carriage),0
KA,2018-04-01,HEAVY GOODS VEHICLE,0
KA,2018-04-01,HEAVY MOTOR VEHICLE,0
KA,2018-04-01,HEAVY PASSENGER VEHICLE,0
KA,2018-04-01,LIGHT GOODS VEHICLE,0
KA,2018-04-01,LIGHT MOTOR VEHICLE,30
KA,2018-04-01,LIGHT PASSENGER VEHICLE,2
KA,2018-04-01,MEDIUM GOODS VEHICLE,0
KA,2018-04-01,MEDIUM MOTOR VEHICLE,0
KA,2018-04-01,MEDIUM PASSENGER VEHICLE,0
KA,2018-04-01,OTHER THAN MENTIONED ABOVE,0
KA,2018-04-01,THREE WHEELER (Invalid Carriage),0
KA,2018-04-01,THREE WHEELER(NT),1
KA,2018-04-01,THREE WHEELER(T),1
KA,2018-04-01,TWO WHEELER (Invalid Carriage),0
KA,2018-04-01,TWO WHEELER(NT),8
KA,2018-04-01,TWO WHEELER(T),0
KA,2018-05-01,FOUR WHEELER (Invalid Carriage),0
KA,2018-05-01,HEAVY GOODS VEHICLE,0
KA,2018-05-01,HEAVY MOTOR VEHICLE,0
KA,2018-05-01,HEAVY PASSENGER VEHICLE,0
KA,2018-05-01,LIGHT GOODS VEHICLE,0
KA,2018-05-01,LIGHT MOTOR VEHICLE,39
KA,2018-05-01,LIGHT PASSENGER VEHICLE,0
KA,2018-05-01,MEDIUM GOODS VEHICLE,0
KA,2018-05-01,MEDIUM MOTOR VEHICLE,0
KA,2018-05-01,MEDIUM PASSENGER VEHICLE,0
KA,2018-05-01,OTHER THAN MENTIONED ABOVE,0
KA,2018-05-01,THREE WHEELER (Invalid Carriage),0
KA,2018-05-01,THREE WHEELER(NT),0
KA,2018-05-01,THREE WHEELER(T),9
KA,2018-05-01,TWO WHEELER (Invalid Carriage),0
KA,2018-05-01,TWO WHEELER(NT),7
KA,2018-05-01,TWO WHEELER(T),0
KA,2018-06-01,FOUR WHEELER (Invalid Carriage),0
KA,2018-06-01,HEAVY GOODS VEHICLE,0
KA,2018-06-01,HEAVY MOTOR VEHICLE,0
KA,2018-06-01,HEAVY PASSENGER VEHICLE,0
KA,2018-06-01,LIGHT GOODS VEHICLE,0
KA,2018-06-01,LIGHT MOTOR VEHICLE,31
KA,2018-06-01,LIGHT PASSENGER VEHICLE,24
KA,2018-06-01,MEDIUM GOODS VEHICLE,0
KA,2018-06-01,MEDIUM MOTOR VEHICLE,0
KA,2018-06-01,MEDIUM PASSENGER VEHICLE,0
KA,2018-06-01,OTHER THAN MENTIONED ABOVE,0
KA,2018-06-01,THREE WHEELER (Invalid Carriage),0
KA,2018-06-01,THREE WHEELER(NT),0
KA,2018-06-01,THREE WHEELER(T),2
KA,2018-06-01,TWO WHEELER (Invalid Carriage),0
KA,2018-06-01,TWO WHEELER(NT),9
KA,2018-06-01,TWO WHEELER(T),0
KA,2018-07-01,FOUR WHEELER (Invalid Carriage),0
KA,2018-07-01,HEAVY GOODS VEHICLE,0
KA,2018-07-01,HEAVY MOTOR VEHICLE,0
KA,2018-07-01,HEAVY PASSENGER VEHICLE,0
KA,2018-07-01,LIGHT GOODS VEHICLE,0
KA,2018-07-01,LIGHT MOTOR VEHICLE,21
KA,2018-07-01,LIGHT PASSENGER VEHICLE,0
KA,2018-07-01,MEDIUM GOODS VEHICLE,0
KA,2018-07-01,MEDIUM MOTOR VEHICLE,0
KA,2018-07-01,MEDIUM PASSENGER VEHICLE,0
KA,2018-07-01,OTHER THAN MENTIONED ABOVE,0
KA,2018-07-01,THREE WHEELER (Invalid Carriage),0
KA,2018-07-01,THREE WHEELER(NT),0
KA,2018-07-01,THREE WHEELER(T),3
KA,2018-07-01,TWO WHEELER (Invalid Carriage),0
KA,2018-07-01,TWO WHEELER(NT),10
KA,2018-07-01,TWO WHEELER(T),0
KA,2018-08-01,FOUR WHEELER (Invalid Carriage),0
KA,2018-08-01,HEAVY GOODS VEHICLE,0
KA,2018-08-01,HEAVY MOTOR VEHICLE,0
KA,2018-08-01,HEAVY PASSENGER VEHICLE,0
KA,2018-08-01,LIGHT GOODS VEHICLE,0
KA,2018-08-01,LIGHT MOTOR VEHICLE,14
KA,2018-08-01,LIGHT PASSENGER VEHICLE,2
KA,2018-08-01,MEDIUM GOODS VEHICLE,0
KA,2018-08-01,MEDIUM MOTOR VEHICLE,0
KA,2018-08-01,MEDIUM PASSENGER VEHICLE,0
KA,2018-08-01,OTHER THAN MENTIONED ABOVE,0
KA,2018-08-01,THREE WHEELER (Invalid Carriage),0
KA,2018-08-01,THREE WHEELER(NT),0
KA,2018-08-01,THREE WHEELER(T),3
KA,2018-08-01,TWO WHEELER (Invalid Carriage),0
KA,2018-08-01,TWO WHEELER(NT),17
KA,2018-08-01,TWO WHEELER(T),0
KA,2018-09-01,FOUR WHEELER (Invalid Carriage),0
KA,2018-09-01,HEAVY GOODS VEHICLE,0
KA,2018-09-01,HEAVY MOTOR VEHICLE,0
KA,2018-09-01,HEAVY PASSENGER VEHICLE,0
KA,2018-09-01,LIGHT GOODS VEHICLE,0
KA,2018-09-01,LIGHT MOTOR VEHICLE,20
KA,2018-09-01,LIGHT PASSENGER VEHICLE,0
KA,2018-09-01,MEDIUM GOODS VEHICLE,0
KA,2018-09-01,MEDIUM MOTOR VEHICLE,0
KA,2018-09-01,MEDIUM PASSENGER VEHICLE,0
KA,2018-09-01,OTHER THAN MENTIONED ABOVE,0
KA,2018-09-01,THREE WHEELER (Invalid Carriage),0
KA,2018-09-01,THREE WHEELER(NT),0
KA,2018-09-01,THREE WHEELER(T),7
KA,2018-09-01,TWO WHEELER (Invalid Carriage),0
KA,2018-09-01,TWO WHEELER(NT),11
KA,2018-09-01,TWO WHEELER(T),0
KA,2018-10-01,FOUR WHEELER (Invalid Carriage),0
KA,2018-10-01,HEAVY GOODS VEHICLE,0
KA,2018-10-01,HEAVY MOTOR VEHICLE,0
KA,2018-10-01,HEAVY PASSENGER VEHICLE,0
KA,2018-10-01,LIGHT GOODS VEHICLE,0
KA,2018-10-01,LIGHT MOTOR VEHICLE,11
KA,2018-10-01,LIGHT PASSENGER VEHICLE,0
KA,2018-10-01,MEDIUM GOODS VEHICLE,0
KA,2018-10-01,MEDIUM MOTOR VEHICLE,0
KA,2018-10-01,MEDIUM PASSENGER VEHICLE,0
KA,2018-10-01,OTHER THAN MENTIONED ABOVE,0
KA,2018-10-01,THREE WHEELER (Invalid Carriage),0
KA,2018-10-01,THREE WHEELER(NT),0
KA,2018-10-01,THREE WHEELER(T),3
KA,2018-10-01,TWO WHEELER (Invalid Carriage),0
KA,2018-10-01,TWO WHEELER(NT),14
KA,2018-10-01,TWO WHEELER(T),0
KA,2018-11-01,FOUR WHEELER (Invalid Carriage),0
KA,2018-11-01,HEAVY GOODS VEHICLE,0
KA,2018-11-01,HEAVY MOTOR VEHICLE,0
KA,2018-11-01,HEAVY PASSENGER VEHICLE,0
KA,2018-11-01,LIGHT GOODS VEHICLE,0
KA,2018-11-01,LIGHT MOTOR VEHICLE,13
KA,2018-11-01,LIGHT PASSENGER VEHICLE,0
KA,2018-11-01,MEDIUM GOODS VEHICLE,0
KA,2018-11-01,MEDIUM MOTOR VEHICLE,0
KA,2018-11-01,MEDIUM PASSENGER VEHICLE,0
KA,2018-11-01,OTHER THAN MENTIONED ABOVE,0
KA,2018-11-01,THREE WHEELER (Invalid Carriage),0
KA,2018-11-01,THREE WHEELER(NT),0
KA,2018-11-01,THREE WHEELER(T),7
KA,2018-11-01,TWO WHEELER (Invalid Carriage),0
KA,2018-11-01,TWO WHEELER(NT),19
KA,2018-11-01,TWO WHEELER(T),0
KA,2018-12-01,FOUR WHEELER (Invalid Carriage),0
KA,2018-12-01,HEAVY GOODS VEHICLE,0
KA,2018-12-01,HEAVY MOTOR VEHICLE,0
KA,2018-12-01,HEAVY PASSENGER VEHICLE,0
KA,2018-12-01,LIGHT GOODS VEHICLE,0
KA,2018-12-01,LIGHT MOTOR VEHICLE,8
KA,2018-12-01,LIGHT PASSENGER VEHICLE,0
KA,2018-12-01,MEDIUM GOODS VEHICLE,0
KA,2018-12-01,MEDIUM MOTOR VEHICLE,0
KA,2018-12-01,MEDIUM PASSENGER VEHICLE,0
KA,2018-12-01,OTHER THAN MENTIONED ABOVE,0
KA,2018-12-01,THREE WHEELER (Invalid Carriage),0
KA,2018-12-01,THREE WHEELER(NT),0
KA,2018-12-01,THREE WHEELER(T),0
KA,2018-12-01,TWO WHEELER (Invalid Carriage),0
KA,2018-12-01,TWO WHEELER(NT),18
KA,2018-12-01,TWO WHEELER(T),0
KA,2019-01-01,FOUR WHEELER (Invalid Carriage),0
KA,2019-01-01,HEAVY GOODS VEHICLE,0
KA,2019-01-01,HEAVY MOTOR VEHICLE,0
KA,2019-01-01,HEAVY PASSENGER VEHICLE,0
KA,2019-01-01,LIGHT GOODS VEHICLE,0
KA,2019-01-01,LIGHT MOTOR VEHICLE,14
KA,2019-01-01,LIGHT PASSENGER VEHICLE,0
KA,2019-01-01,MEDIUM GOODS VEHICLE,0
KA,2019-01-01,MEDIUM MOTOR VEHICLE,0
KA,2019-01-01,MEDIUM PASSENGER VEHICLE,0
KA,2019-01-01,OTHER THAN MENTIONED ABOVE,0
KA,2019-01-01,THREE WHEELER (Invalid Carriage),0
KA,2019-01-01,THREE WHEELER(NT),0
KA,2019-01-01,THREE WHEELER(T),4
KA,2019-01-01,TWO WHEELER (Invalid Carriage),0
KA,2019-01-01,TWO WHEELER(NT),18
KA,2019-01-01,TWO WHEELER(T),0
KA,2019-02-01,FOUR WHEELER (Invalid Carriage),0
KA,2019-02-01,HEAVY GOODS VEHICLE,0
KA,2019-02-01,HEAVY MOTOR VEHICLE,0
KA,2019-02-01,HEAVY PASSENGER VEHICLE,0
KA,2019-02-01,LIGHT GOODS VEHICLE,0
KA,2019-02-01,LIGHT MOTOR VEHICLE,4
KA,2019-02-01,LIGHT PASSENGER VEHICLE,1
KA,2019-02-01,MEDIUM GOODS VEHICLE,0
KA,2019-02-01,MEDIUM MOTOR VEHICLE,0
KA,2019-02-01,MEDIUM PASSENGER VEHICLE,0
KA,2019-02-01,OTHER THAN MENTIONED ABOVE,0
KA,2019-02-01,THREE WHEELER (Invalid Carriage),0
KA,2019-02-01,THREE WHEELER(NT),0
KA,2019-02-01,THREE WHEELER(T),0
KA,2019-02-01,TWO WHEELER (Invalid Carriage),0
KA,2019-02-01,TWO WHEELER(NT),64
KA,2019-02-01,TWO WHEELER(T),0
KA,2019-03-01,FOUR WHEELER (Invalid Carriage),0
KA,2019-03-01,HEAVY GOODS VEHICLE,0
KA,2019-03-01,HEAVY MOTOR VEHICLE,0
KA,2019-03-01,HEAVY PASSENGER VEHICLE,0
KA,2019-03-01,LIGHT GOODS VEHICLE,0
KA,2019-03-01,LIGHT MOTOR VEHICLE,11
KA,2019-03-01,LIGHT PASSENGER VEHICLE,0
KA,2019-03-01,MEDIUM GOODS VEHICLE,0
KA,2019-03-01,MEDIUM MOTOR VEHICLE,0
KA,2019-03-01,MEDIUM PASSENGER VEHICLE,0
KA,2019-03-01,OTHER THAN MENTIONED ABOVE,0
KA,2019-03-01,THREE WHEELER (Invalid Carriage),0
KA,2019-03-01,THREE WHEELER(NT),0
KA,2019-03-01,THREE WHEELER(T),1
KA,2019-03-01,TWO WHEELER (Invalid Carriage),0
KA,2019-03-01,TWO WHEELER(NT),117
KA,2019-03-01,TWO WHEELER(T),0
KA,2019-04-01,FOUR WHEELER (Invalid Carriage),0
KA,2019-04-01,HEAVY GOODS VEHICLE,0
KA,2019-04-01,HEAVY MOTOR VEHICLE,0
KA,2019-04-01,HEAVY PASSENGER VEHICLE,0
KA,2019-04-01,LIGHT GOODS VEHICLE,0
KA,2019-04-01,LIGHT MOTOR VEHICLE,10
KA,2019-04-01,LIGHT PASSENGER VEHICLE,0
KA,2019-04-01,MEDIUM GOODS VEHICLE,0
KA,2019-04-01,MEDIUM MOTOR VEHICLE,0
KA,2019-04-01,MEDIUM PASSENGER VEHICLE,0
KA,2019-04-01,OTHER THAN MENTIONED ABOVE,0
KA,2019-04-01,THREE WHEELER (Invalid Carriage),0
KA,2019-04-01,THREE WHEELER(NT),0
KA,2019-04-01,THREE WHEELER(T),1
KA,2019-04-01,TWO WHEELER (Invalid Carriage),0
KA,2019-04-01,TWO WHEELER(NT),30
KA,2019-04-01,TWO WHEELER(T),0
KA,2019-05-01,FOUR WHEELER (Invalid Carriage),0
KA,2019-05-01,HEAVY GOODS VEHICLE,0
KA,2019-05-01,HEAVY MOTOR VEHICLE,0
KA,2019-05-01,HEAVY PASSENGER VEHICLE,0
KA,2019-05-01,LIGHT GOODS VEHICLE,0
KA,2019-05-01,LIGHT MOTOR VEHICLE,0
KA,2019-05-01,LIGHT PASSENGER VEHICLE,0
KA,2019-05-01,MEDIUM GOODS VEHICLE,0
KA,2019-05-01,MEDIUM MOTOR VEHICLE,0
KA,2019-05-01,MEDIUM PASSENGER VEHICLE,0
KA,2019-05-01,OTHER THAN MENTIONED ABOVE,0
KA,2019-05-01,THREE WHEELER (Invalid Carriage),0
KA,2019-05-01,THREE WHEELER(NT),0
KA,2019-05-01,THREE WHEELER(T),0
KA,2019-05-01,TWO WHEELER (Invalid Carriage),0
KA,2019-05-01,TWO WHEELER(NT),67
KA,2019-05-01,TWO WHEELER(T),0
KA,2019-06-01,FOUR WHEELER (Invalid Carriage),0
KA,2019-06-01,HEAVY GOODS VEHICLE,0
KA,2019-06-01,HEAVY MOTOR VEHICLE,0
KA,2019-06-01,HEAVY PASSENGER VEHICLE,0
KA,2019-06-01,LIGHT GOODS VEHICLE,0
KA,2019-06-01,LIGHT MOTOR VEHICLE,2
KA,2019-06-01,LIGHT PASSENGER VEHICLE,0
KA,2019-06-01,MEDIUM GOODS VEHICLE,0
KA,2019-06-01,MEDIUM MOTOR VEHICLE,0
KA,2019-06-01,MEDIUM PASSENGER VEHICLE,0
KA,2019-06-01,OTHER THAN MENTIONED ABOVE,0
KA,2019-06-01,THREE WHEELER (Invalid Carriage),0
KA,2019-06-01,THREE WHEELER(NT),0
KA,2019-06-01,THREE WHEELER(T),0
KA,2019-06-01,TWO WHEELER (Invalid Carriage),0
KA,2019-06-01,TWO WHEELER(NT),198
KA,2019-06-01,TWO WHEELER(T),0
KA,2019-07-01,FOUR WHEELER (Invalid Carriage),0
KA,2019-07-01,HEAVY GOODS VEHICLE,0
KA,2019-07-01,HEAVY MOTOR VEHICLE,0
KA,2019-07-01,HEAVY PASSENGER VEHICLE,0
KA,2019-07-01,LIGHT GOODS VEHICLE,0
KA,2019-07-01,LIGHT MOTOR VEHICLE,1
KA,2019-07-01,LIGHT PASSENGER VEHICLE,1
KA,2019-07-01,MEDIUM GOODS VEHICLE,0
KA,2019-07-01,MEDIUM MOTOR VEHICLE,0
KA,2019-07-01,MEDIUM PASSENGER VEHICLE,0
KA,2019-07-01,OTHER THAN MENTIONED ABOVE,0
KA,2019-07-01,THREE WHEELER (Invalid Carriage),0
KA,2019-07-01,THREE WHEELER(NT),0
KA,2019-07-01,THREE WHEELER(T),2
KA,2019-07-01,TWO WHEELER (Invalid Carriage),0
KA,2019-07-01,TWO WHEELER(NT),157
KA,2019-07-01,TWO WHEELER(T),0
KA,2019-08-01,FOUR WHEELER (Invalid Carriage),0
KA,2019-08-01,HEAVY GOODS VEHICLE,0
KA,2019-08-01,HEAVY MOTOR VEHICLE,0
KA,2019-08-01,HEAVY PASSENGER VEHICLE,0
KA,2019-08-01,LIGHT GOODS VEHICLE,0
KA,2019-08-01,LIGHT MOTOR VEHICLE,19
KA,2019-08-01,LIGHT PASSENGER VEHICLE,0
KA,2019-08-01,MEDIUM GOODS VEHICLE,0
KA,2019-08-01,MEDIUM MOTOR VEHICLE,0
KA,2019-08-01,MEDIUM PASSENGER VEHICLE,0
KA,2019-08-01,OTHER THAN MENTIONED ABOVE,0
KA,2019-08-01,THREE WHEELER (Invalid Carriage),0
KA,2019-08-01,THREE WHEELER(NT),0
KA,2019-08-01,THREE WHEELER(T),0
KA,2019-08-01,TWO WHEELER (Invalid Carriage),0
KA,2019-08-01,TWO WHEELER(NT),97
KA,2019-08-01,TWO WHEELER(T),0
KA,2019-09-01,FOUR WHEELER (Invalid Carriage),0
KA,2019-09-01,HEAVY GOODS VEHICLE,0
KA,2019-09-01,HEAVY MOTOR VEHICLE,0
KA,2019-09-01,HEAVY PASSENGER VEHICLE,0
KA,2019-09-01,LIGHT GOODS VEHICLE,0
KA,2019-09-01,LIGHT MOTOR VEHICLE,10
KA,2019-09-01,LIGHT PASSENGER VEHICLE,0
KA,2019-09-01,MEDIUM GOODS VEHICLE,0
KA,2019-09-01,MEDIUM MOTOR VEHICLE,0
KA,2019-09-01,MEDIUM PASSENGER VEHICLE,0
KA,2019-09-01,OTHER THAN MENTIONED ABOVE,0
KA,2019-09-01,THREE WHEELER (Invalid Carriage),0
KA,2019-09-01,THREE WHEELER(NT),0
KA,2019-09-01,THREE WHEELER(T),3
KA,2019-09-01,TWO WHEELER (Invalid Carriage),0
KA,2019-09-01,TWO WHEELER(NT),63
KA,2019-09-01,TWO WHEELER(T),0
KA,2019-10-01,FOUR WHEELER (Invalid Carriage),0
KA,2019-10-01,HEAVY GOODS VEHICLE,0
KA,2019-10-01,HEAVY MOTOR VEHICLE,0
KA,2019-10-01,HEAVY PASSENGER VEHICLE,0
KA,2019-10-01,LIGHT GOODS VEHICLE,0
KA,2019-10-01,LIGHT MOTOR VEHICLE,14
KA,2019-10-01,LIGHT PASSENGER VEHICLE,0
KA,2019-10-01,MEDIUM GOODS VEHICLE,0
KA,2019-10-01,MEDIUM MOTOR VEHICLE,0
KA,2019-10-01,MEDIUM PASSENGER VEHICLE,0
KA,2019-10-01,OTHER THAN MENTIONED ABOVE,0
KA,2019-10-01,THREE WHEELER (Invalid Carriage),0
KA,2019-10-01,THREE WHEELER(NT),0
KA,2019-10-01,THREE WHEELER(T),4
KA,2019-10-01,TWO WHEELER (Invalid Carriage),0
KA,2019-10-01,TWO WHEELER(NT),70
KA,2019-10-01,TWO WHEELER(T),0
KA,2019-11-01,FOUR WHEELER (Invalid Carriage),0
KA,2019-11-01,HEAVY GOODS VEHICLE,0
